order_id,purchase_date,order_status,total_price
F5.6,2023-10-28,Completed,20.75
F5.7,2024-03-07,Completed,83
F5.8,2024-04-11,Completed,1235.15
F5.9,2024-04-11,Completed,4175.64
F6.1,2024-09-10,Completed,7120.71
F6.2,2024-04-28,Completed,83
F6.3,2023-11-21,Completed,2783.76
F6.4,2024-01-29,Completed,6329.52
F6.5,2024-01-22,Completed,2373.57
F6.6,2024-05-09,Completed,103.75
F6.7,2024-05-18,Completed,62.25
F6.8,2023-11-13,Completed,8448.3
F6.9,2023-11-19,Cancelled,3955.95
F7.1,2023-12-08,Completed,4747.14
F7.2,2023-12-04,Completed,5068.98
F7.3,2024-08-07,Completed,20.75
F7.4,2024-05-27,Cancelled,463.96
F7.5,2024-07-27,Cancelled,5913.81
F7.6,2024-03-18,Completed,145.25
F7.7,2024-08-15,Completed,145.25
F7.8,2023-12-01,Completed,103.75
F7.9,2024-07-27,Completed,4175.64
F8.1,2024-03-23,Cancelled,247.03
F8.2,2024-02-25,Completed,844.83
F8.3,2024-03-10,Completed,791.19
F8.4,2024-08-13,Completed,124.5
F8.5,2024-08-15,Completed,186.75
F8.6,2023-09-29,Completed,741.09
F8.7,2024-05-23,Completed,927.92
F8.8,2024-07-30,Cancelled,5913.81
F8.9,2023-12-31,Completed,166
F9.1,2024-08-08,Completed,8448.3
F9.2,2024-03-10,Completed,20.75
F9.3,2024-03-11,Completed,1582.38
F9.4,2024-04-06,Completed,927.92
F9.5,2023-10-11,Completed,4224.15
F9.6,2023-10-28,Completed,247.03
F9.7,2024-02-26,Cancelled,3379.32
F9.8,2024-05-27,Completed,62.25
F9.9,2024-06-11,Completed,247.03
G1.1,2023-11-29,Completed,20.75
G1.2,2023-10-20,Completed,5538.33
G1.3,2024-06-11,Cancelled,3379.32
G1.4,2024-07-16,Completed,41.5
G1.5,2024-01-24,Cancelled,494.06
G1.6,2024-04-12,Completed,62.25
G1.7,2024-08-03,Completed,7603.47
G1.8,2024-07-12,Cancelled,247.03
G1.9,2024-01-30,Completed,247.03
G2.1,2024-04-10,Completed,8448.3
G2.2,2024-05-14,Completed,247.03
G2.3,2024-05-22,Cancelled,791.19
G2.4,2024-01-11,Completed,5068.98
G2.5,2023-11-26,Completed,4747.14
G2.6,2023-11-02,Completed,494.06
G2.7,2023-11-14,Cancelled,145.25
G2.8,2024-02-19,Completed,145.25
G2.9,2023-12-27,Completed,124.5
G3.1,2024-05-25,Cancelled,1482.18
G3.2,2024-03-16,Cancelled,844.83
G3.3,2023-11-15,Completed,463.96
G3.4,2024-03-15,Completed,494.06
G3.5,2024-04-17,Cancelled,3955.95
G3.6,2023-10-31,Completed,2534.49
G3.7,2024-07-16,Completed,4224.15
G3.8,2023-11-20,Cancelled,1729.21
G3.9,2024-06-01,Completed,7603.47
G4.1,2024-08-02,Completed,62.25
G4.2,2024-05-08,Completed,20.75
G4.3,2023-11-01,Cancelled,6329.52
G4.4,2023-12-06,Cancelled,62.25
G4.5,2024-07-12,Completed,4747.14
G4.6,2023-10-19,Completed,5068.98
G4.7,2024-01-28,Completed,62.25
G4.8,2024-05-23,Completed,927.92
G4.9,2023-10-12,Completed,2373.57
G5.1,2024-06-14,Completed,927.92
G5.2,2024-08-18,Completed,741.09
G5.3,2024-09-22,Cancelled,2534.49
G5.4,2023-11-29,Completed,3164.76
G5.5,2024-01-05,Cancelled,4747.14
G5.6,2024-05-04,Completed,186.75
G5.7,2024-02-27,Completed,145.25
G5.8,2024-07-08,Completed,5068.98
G5.9,2024-08-29,Cancelled,2373.57
G6.1,2023-10-12,Cancelled,7911.9
G6.2,2024-07-12,Completed,62.25
G6.3,2024-03-25,Completed,1582.38
G6.4,2024-05-06,Cancelled,3379.32
G6.5,2023-11-02,Completed,41.5
G6.6,2024-03-23,Completed,463.96
G6.7,2024-08-13,Completed,247.03
G6.8,2024-01-19,Completed,20.75
G6.9,2024-06-03,Completed,1855.84
G7.1,2024-06-29,Completed,1582.38
G7.2,2024-06-30,Completed,1689.66
G7.3,2024-09-05,Cancelled,7911.9
G7.4,2023-11-06,Completed,207.5
G7.5,2024-03-05,Completed,1582.38
G7.6,2023-10-13,Completed,103.75
G7.7,2024-03-21,Completed,247.03
G7.8,2024-07-12,Completed,6758.64
G7.9,2024-05-06,Completed,494.06
G8.1,2024-06-19,Completed,927.92
G8.2,2024-04-17,Completed,2783.76
G8.3,2024-07-05,Completed,186.75
G8.4,2024-09-18,Completed,7120.71
G8.5,2024-08-03,Completed,2373.57
G8.6,2024-08-19,Completed,494.06
G8.7,2023-10-10,Cancelled,927.92
G8.8,2023-11-05,Cancelled,1482.18
G8.9,2024-09-21,Completed,247.03
G9.1,2023-09-28,Completed,4175.64
G9.2,2023-11-01,Completed,1689.66
G9.3,2023-12-17,Completed,1855.84
G9.4,2024-07-01,Completed,1689.66
G9.5,2023-11-24,Completed,6329.52
G9.6,2023-12-17,Completed,1976.24
G9.7,2024-07-11,Completed,207.5
G9.8,2023-12-27,Completed,1976.24
G9.9,2024-07-04,Completed,62.25
H1.1,2023-11-30,Completed,988.12
H1.2,2023-12-12,Cancelled,844.83
H1.3,2024-03-23,Completed,5913.81
H1.4,2024-08-15,Cancelled,927.92
H1.5,2023-11-27,Cancelled,4747.14
H1.6,2024-01-17,Completed,145.25
H1.7,2024-06-28,Completed,41.5
H1.8,2024-07-31,Completed,7120.71
H1.9,2024-04-09,Completed,1482.18
H2.1,2024-03-28,Completed,8448.3
H2.2,2024-07-27,Completed,166
H2.3,2024-06-10,Completed,494.06
H2.4,2024-02-04,Cancelled,5068.98
H2.5,2023-10-01,Completed,20.75
H2.6,2023-10-10,Completed,4224.15
H2.7,2024-04-07,Cancelled,494.06
H2.8,2024-04-26,Cancelled,83
H2.9,2024-06-17,Completed,7120.71
H3.1,2024-03-10,Cancelled,3379.32
H3.2,2024-07-03,Cancelled,2223.27
H3.3,2023-10-29,Cancelled,2534.49
H3.4,2024-07-20,Completed,1689.66
H3.5,2023-10-23,Cancelled,2319.8
H3.6,2024-04-04,Cancelled,1976.24
H3.7,2023-10-04,Completed,6758.64
H3.8,2023-10-28,Completed,2223.27
H3.9,2024-06-12,Cancelled,2223.27
H4.1,2024-09-10,Completed,5538.33
H4.2,2023-11-16,Cancelled,3379.32
H4.3,2024-08-27,Cancelled,2223.27
H4.4,2024-01-09,Cancelled,4224.15
H4.5,2024-01-29,Completed,145.25
H4.6,2024-07-26,Cancelled,494.06
H4.7,2024-06-13,Completed,5068.98
H4.8,2024-03-24,Completed,1976.24
H4.9,2024-05-23,Completed,1855.84
H5.1,2023-10-07,Cancelled,2373.57
H5.2,2024-03-13,Completed,1729.21
H5.3,2023-10-11,Completed,2783.76
H5.4,2023-12-13,Completed,83
H5.5,2024-01-16,Completed,741.09
H5.6,2023-11-02,Completed,3379.32
H5.7,2023-11-13,Completed,7911.9
H5.8,2024-07-17,Completed,1689.66
H5.9,2024-09-10,Completed,3379.32
H6.1,2024-02-24,Completed,927.92
H6.2,2024-03-06,Cancelled,20.75
H6.3,2024-07-15,Cancelled,741.09
H6.4,2023-10-10,Completed,4224.15
H6.5,2023-11-17,Cancelled,1855.84
H6.6,2023-11-19,Cancelled,83
H6.7,2024-03-26,Completed,7911.9
H6.8,2024-03-18,Completed,1689.66
H6.9,2024-05-23,Cancelled,2373.57
H7.1,2024-05-09,Completed,4224.15
H7.2,2024-05-14,Completed,186.75
H7.3,2024-01-29,Cancelled,988.12
H7.4,2023-10-03,Completed,7120.71
H7.5,2024-02-03,Cancelled,4747.14
H7.6,2024-03-13,Cancelled,3711.68
H7.7,2024-07-06,Completed,20.75
H7.8,2024-02-02,Completed,3247.72
H7.9,2024-07-18,Cancelled,3164.76
H8.1,2024-08-03,Cancelled,83
H8.2,2023-11-28,Cancelled,247.03
H8.3,2024-02-21,Cancelled,2534.49
H8.4,2024-04-06,Completed,2470.3
H8.5,2024-02-06,Cancelled,7911.9
H8.6,2024-07-20,Cancelled,3379.32
H8.7,2023-12-27,Cancelled,145.25
H8.8,2023-11-13,Cancelled,8448.3
H8.9,2024-01-26,Cancelled,8448.3
H9.1,2024-04-01,Completed,791.19
H9.2,2023-10-25,Cancelled,463.96
H9.3,2023-12-18,Cancelled,1482.18
H9.4,2024-03-30,Completed,62.25
H9.5,2024-07-23,Completed,1976.24
H9.6,2024-05-17,Completed,4639.6
H9.7,2023-11-22,Cancelled,463.96
H9.8,2024-07-19,Cancelled,124.5
H9.9,2024-06-12,Cancelled,7120.71
I1.1,2024-06-19,Completed,5538.33
I1.2,2024-08-22,Cancelled,247.03
I1.3,2023-09-26,Completed,83
I1.4,2024-04-02,Cancelled,4747.14
I1.5,2024-05-08,Completed,4224.15
I1.6,2024-05-01,Completed,2534.49
I1.7,2024-03-01,Completed,3955.95
I1.8,2024-05-10,Completed,41.5
I1.9,2023-10-08,Completed,247.03
I2.1,2024-01-05,Cancelled,6329.52
I2.2,2024-07-31,Cancelled,1391.88
I2.3,2023-12-12,Completed,5068.98
I2.4,2024-02-23,Cancelled,2534.49
I2.5,2023-12-26,Completed,7603.47
I2.6,2024-07-16,Completed,20.75
I2.7,2023-09-28,Cancelled,1729.21
I2.8,2023-12-19,Completed,103.75
I2.9,2024-09-05,Cancelled,988.12
I3.1,2024-02-28,Completed,2783.76
I3.2,2023-09-24,Completed,3247.72
I3.3,2024-06-06,Completed,6329.52
I3.4,2024-08-22,Cancelled,2470.3
I3.5,2024-07-23,Completed,7603.47
I3.6,2024-09-12,Completed,5538.33
I3.7,2024-02-09,Completed,3711.68
I3.8,2023-10-01,Completed,494.06
I3.9,2024-08-30,Completed,927.92
I4.1,2024-01-09,Completed,103.75
I4.2,2024-06-06,Cancelled,5538.33
I4.3,2024-01-24,Cancelled,62.25
I4.4,2024-09-20,Completed,4224.15
I4.5,2023-11-17,Completed,207.5
I4.6,2024-03-20,Completed,3164.76
I4.7,2024-05-09,Cancelled,83
I4.8,2024-09-18,Completed,166
I4.9,2023-12-05,Completed,463.96
I5.1,2024-04-13,Completed,103.75
I5.2,2024-02-24,Completed,1482.18
I5.3,2024-01-24,Completed,7120.71
I5.4,2024-05-23,Cancelled,166
I5.5,2024-08-18,Completed,927.92
I5.6,2024-06-07,Cancelled,62.25
I5.7,2024-06-29,Completed,1689.66
I5.8,2024-07-09,Cancelled,2534.49
I5.9,2024-08-28,Completed,1976.24
I6.1,2023-12-27,Cancelled,166
I6.2,2024-01-22,Completed,3247.72
I6.3,2024-08-06,Completed,494.06
I6.4,2023-10-12,Completed,2470.3
I6.5,2024-04-13,Completed,247.03
I6.6,2024-06-03,Cancelled,5913.81
I6.7,2023-10-23,Completed,2319.8
I6.8,2023-11-27,Cancelled,927.92
I6.9,2024-02-26,Cancelled,83
I7.1,2024-06-25,Completed,1855.84
I7.2,2024-01-29,Cancelled,1976.24
I7.3,2024-03-07,Completed,103.75
I7.4,2024-03-13,Completed,5068.98
I7.5,2024-03-14,Completed,2534.49
I7.6,2024-04-15,Cancelled,927.92
I7.7,2024-04-03,Cancelled,8448.3
I7.8,2024-03-15,Completed,3247.72
I7.9,2024-04-10,Cancelled,1976.24
I8.1,2024-05-06,Completed,7603.47
I8.2,2024-07-12,Completed,1855.84
I8.3,2024-02-27,Cancelled,4747.14
I8.4,2023-10-16,Cancelled,3379.32
I8.5,2024-03-09,Completed,3247.72
I8.6,2024-02-24,Cancelled,2783.76
I8.7,2023-09-25,Completed,8448.3
I8.8,2024-06-09,Cancelled,6758.64
I8.9,2024-07-20,Completed,6758.64
I9.1,2024-04-04,Completed,1689.66
I9.2,2024-08-03,Completed,844.83
I9.3,2023-11-10,Completed,4175.64
I9.4,2024-01-14,Completed,463.96
I9.5,2024-07-24,Completed,2319.8
I9.6,2023-10-20,Completed,3711.68
I9.7,2024-06-29,Completed,1689.66
I9.8,2024-02-13,Completed,2223.27
I9.9,2023-11-14,Completed,988.12
J1.1,2024-08-19,Completed,103.75
J1.2,2024-02-21,Cancelled,4175.64
J1.3,2024-04-06,Completed,8448.3
J1.4,2024-07-21,Completed,1482.18
J1.5,2024-02-01,Completed,844.83
J1.6,2024-07-12,Cancelled,20.75
J1.7,2024-04-02,Completed,2319.8
J1.8,2024-08-23,Cancelled,1976.24
J1.9,2023-11-11,Completed,927.92
J2.1,2024-09-15,Completed,103.75
J2.2,2024-06-01,Completed,1391.88
J2.3,2024-07-10,Cancelled,7603.47
J2.4,2024-05-05,Cancelled,4224.15
J2.5,2024-03-20,Completed,166
J2.6,2024-03-05,Cancelled,5538.33
J2.7,2024-03-24,Cancelled,4175.64
J2.8,2023-12-23,Cancelled,20.75
J2.9,2024-09-16,Completed,494.06
J3.1,2023-10-21,Cancelled,1482.18
J3.2,2023-10-27,Cancelled,4747.14
J3.3,2024-02-17,Completed,6758.64
J3.4,2023-11-22,Cancelled,6329.52
J3.5,2024-09-15,Cancelled,6329.52
J3.6,2023-10-20,Completed,166
J3.7,2024-08-30,Completed,103.75
J3.8,2023-11-20,Completed,3711.68
J3.9,2024-09-01,Completed,1582.38
J4.1,2023-12-06,Completed,7603.47
J4.2,2024-08-29,Completed,741.09
J4.3,2023-09-24,Completed,1582.38
J4.4,2024-04-15,Completed,844.83
J4.5,2023-10-06,Cancelled,1729.21
J4.6,2023-12-01,Completed,4639.6
J4.7,2024-03-21,Completed,1235.15
J4.8,2024-06-01,Completed,20.75
J4.9,2023-11-07,Completed,1582.38
J5.1,2024-04-17,Completed,186.75
J5.2,2024-01-01,Completed,247.03
J5.3,2024-03-28,Completed,2470.3
J5.4,2024-04-16,Cancelled,2373.57
J5.5,2024-05-29,Completed,62.25
J5.6,2024-06-07,Completed,83
J5.7,2024-06-14,Completed,791.19
J5.8,2024-07-22,Cancelled,20.75
J5.9,2024-05-31,Completed,7120.71
J6.1,2023-10-07,Completed,41.5
J6.2,2023-11-27,Cancelled,145.25
J6.3,2024-09-07,Completed,145.25
J6.4,2024-07-12,Completed,4639.6
J6.5,2024-04-18,Completed,83
J6.6,2024-01-06,Cancelled,83
J6.7,2024-02-02,Completed,4747.14
J6.8,2024-05-12,Completed,6758.64
J6.9,2023-11-06,Completed,1482.18
J7.1,2024-03-10,Completed,927.92
J7.2,2023-11-04,Cancelled,3164.76
J7.3,2023-12-16,Completed,927.92
J7.4,2024-07-22,Completed,4224.15
J7.5,2024-04-19,Completed,83
J7.6,2024-08-23,Cancelled,7603.47
J7.7,2024-09-02,Cancelled,83
J7.8,2024-08-14,Completed,3247.72
J7.9,2024-09-18,Cancelled,1391.88
J8.1,2024-03-07,Completed,1855.84
J8.2,2024-03-28,Completed,4175.64
J8.3,2024-06-13,Completed,2470.3
J8.4,2024-03-15,Completed,1582.38
J8.5,2024-04-23,Completed,186.75
J8.6,2023-12-08,Completed,4224.15
J8.7,2024-01-09,Completed,41.5
J8.8,2024-02-03,Cancelled,186.75
J8.9,2024-06-05,Completed,62.25
J9.1,2023-12-15,Completed,3379.32
J9.2,2024-05-17,Completed,3247.72
J9.3,2024-06-12,Completed,8448.3
J9.4,2024-01-10,Completed,1391.88
J9.5,2024-02-23,Cancelled,207.5
J9.6,2024-04-18,Completed,2783.76
J9.7,2024-04-30,Cancelled,5913.81
J9.8,2024-09-11,Cancelled,7911.9
J9.9,2024-07-16,Completed,3164.76
K1.1,2023-10-25,Cancelled,7603.47
K1.2,2024-01-26,Cancelled,145.25
K1.3,2024-03-02,Completed,4224.15
K1.4,2024-05-03,Completed,3247.72
K1.5,2024-02-17,Cancelled,7120.71
K1.6,2024-08-24,Cancelled,62.25
K1.7,2023-09-26,Cancelled,3379.32
K1.8,2023-11-27,Cancelled,3164.76
K1.9,2023-10-15,Completed,1976.24
K2.1,2024-06-22,Completed,3164.76
K2.2,2024-04-07,Completed,8448.3
K2.3,2024-06-06,Cancelled,2223.27
K2.4,2024-09-15,Completed,6329.52
K2.5,2023-11-04,Cancelled,2373.57
K2.6,2024-05-20,Completed,207.5
K2.7,2024-08-31,Completed,2223.27
K2.8,2024-02-11,Completed,3955.95
K2.9,2024-02-18,Completed,1855.84
K3.1,2024-05-28,Cancelled,20.75
K3.2,2023-10-14,Completed,494.06
K3.3,2024-04-09,Completed,3247.72
K3.4,2024-04-12,Completed,6758.64
K3.5,2023-09-27,Completed,1976.24
K3.6,2024-07-30,Completed,3164.76
K3.7,2023-12-25,Completed,791.19
K3.8,2024-01-28,Cancelled,1235.15
K3.9,2023-12-21,Completed,1582.38
K4.1,2024-05-18,Completed,844.83
K4.2,2024-09-04,Cancelled,2223.27
K4.3,2023-10-21,Completed,7120.71
K4.4,2024-04-28,Completed,166
K4.5,2024-08-08,Cancelled,5913.81
K4.6,2024-08-21,Completed,6758.64
K4.7,2024-01-06,Cancelled,1235.15
K4.8,2024-07-05,Completed,4224.15
K4.9,2023-10-30,Completed,5538.33
K5.1,2023-11-07,Cancelled,145.25
K5.2,2024-02-29,Completed,6329.52
K5.3,2024-03-17,Cancelled,2470.3
K5.4,2024-02-11,Cancelled,3164.76
K5.5,2024-07-08,Cancelled,5068.98
K5.6,2024-01-20,Completed,1235.15
K5.7,2024-09-04,Completed,166
K5.8,2024-04-08,Cancelled,3164.76
K5.9,2024-07-03,Completed,103.75
K6.1,2024-04-25,Completed,6329.52
K6.2,2024-05-30,Completed,145.25
K6.3,2024-08-13,Cancelled,247.03
K6.4,2023-11-03,Completed,3955.95
K6.5,2024-04-03,Cancelled,1582.38
K6.6,2024-08-20,Cancelled,3955.95
K6.7,2024-09-14,Cancelled,7603.47
K6.8,2024-04-16,Completed,7120.71
K6.9,2024-04-18,Completed,927.92
K7.1,2024-07-19,Completed,2373.57
K7.2,2023-10-23,Cancelled,7603.47
K7.3,2023-12-17,Completed,791.19
K7.4,2024-04-27,Cancelled,1855.84
K7.5,2024-06-12,Completed,844.83
K7.6,2023-11-06,Cancelled,2783.76
K7.7,2024-02-23,Completed,3247.72
K7.8,2024-02-07,Completed,791.19
K7.9,2024-02-28,Completed,1235.15
K8.1,2024-07-08,Completed,1729.21
K8.2,2023-11-18,Completed,7911.9
K8.3,2024-04-13,Completed,7120.71
K8.4,2023-12-19,Completed,2373.57
K8.5,2023-11-14,Completed,4639.6
K8.6,2024-04-02,Completed,4747.14
K8.7,2024-08-10,Cancelled,463.96
K8.8,2023-10-21,Completed,5538.33
K8.9,2024-01-21,Completed,844.83
K9.1,2024-08-08,Completed,1689.66
K9.2,2024-08-08,Completed,7603.47
K9.3,2023-09-26,Cancelled,2470.3
K9.4,2023-10-25,Completed,494.06
K9.5,2024-06-17,Completed,1582.38
K9.6,2024-05-06,Completed,124.5
K9.7,2024-04-12,Completed,7120.71
K9.8,2024-05-18,Cancelled,4175.64
K9.9,2024-08-01,Cancelled,20.75
L1.1,2023-12-14,Cancelled,1582.38
L1.2,2024-04-26,Completed,741.09
L1.3,2024-05-06,Completed,186.75
L1.4,2024-06-14,Cancelled,2223.27
L1.5,2023-10-18,Completed,3379.32
L1.6,2024-03-25,Cancelled,988.12
L1.7,2023-10-02,Completed,2783.76
L1.8,2024-02-19,Cancelled,1855.84
L1.9,2024-03-12,Cancelled,3379.32
L2.1,2024-01-25,Completed,741.09
L2.2,2024-05-02,Cancelled,8448.3
L2.3,2024-04-26,Completed,3711.68
L2.4,2023-10-19,Completed,3711.68
L2.5,2023-11-21,Cancelled,3379.32
L2.6,2024-01-19,Cancelled,1855.84
L2.7,2024-03-03,Completed,741.09
L2.8,2024-01-21,Cancelled,7603.47
L2.9,2024-03-06,Completed,4175.64
L3.1,2024-03-10,Completed,791.19
L3.2,2024-06-30,Completed,4224.15
L3.3,2024-01-10,Cancelled,124.5
L3.4,2024-01-12,Completed,4175.64
L3.5,2024-01-26,Completed,2470.3
L3.6,2024-05-14,Completed,2470.3
L3.7,2024-04-10,Completed,2373.57
L3.8,2023-11-24,Completed,463.96
L3.9,2024-05-27,Cancelled,7603.47
L4.1,2024-05-13,Completed,5068.98
L4.2,2024-02-27,Completed,6758.64
L4.3,2024-09-23,Completed,5538.33
L4.4,2023-11-20,Cancelled,3247.72
L4.5,2023-12-19,Completed,247.03
L4.6,2024-06-17,Completed,2373.57
L4.7,2024-07-26,Completed,494.06
L4.8,2024-07-25,Completed,166
L4.9,2023-10-22,Completed,1976.24
L5.1,2024-06-04,Completed,1855.84
L5.2,2023-09-26,Cancelled,4224.15
L5.3,2024-07-16,Completed,1582.38
L5.4,2023-10-02,Completed,145.25
L5.5,2024-02-02,Cancelled,207.5
L5.6,2024-03-06,Cancelled,3379.32
L5.7,2024-03-26,Completed,7603.47
L5.8,2024-08-02,Cancelled,1482.18
L5.9,2024-01-08,Completed,247.03
L6.1,2024-06-30,Completed,6329.52
L6.2,2024-04-19,Completed,1689.66
L6.3,2024-06-18,Completed,1582.38
L6.4,2023-12-13,Cancelled,2534.49
L6.5,2024-01-09,Completed,927.92
L6.6,2024-04-07,Cancelled,4747.14
L6.7,2023-10-20,Completed,1976.24
L6.8,2024-05-09,Completed,1582.38
L6.9,2024-09-13,Completed,791.19
L7.1,2024-03-20,Completed,7603.47
L7.2,2024-08-21,Completed,6329.52
L7.3,2024-04-08,Completed,3379.32
L7.4,2023-12-11,Cancelled,1391.88
L7.5,2024-01-04,Cancelled,1235.15
L7.6,2024-04-04,Cancelled,62.25
L7.7,2024-01-16,Completed,2783.76
L7.8,2024-01-31,Completed,4639.6
L7.9,2023-09-28,Completed,5068.98
L8.1,2023-12-07,Cancelled,20.75
L8.2,2024-06-24,Cancelled,7911.9
L8.3,2024-08-28,Cancelled,1855.84
L8.4,2023-11-05,Completed,4224.15
L8.5,2024-05-25,Completed,7603.47
L8.6,2024-08-02,Cancelled,4639.6
L8.7,2024-08-23,Cancelled,103.75
L8.8,2023-10-03,Cancelled,2223.27
L8.9,2024-07-27,Cancelled,207.5
L9.1,2023-10-23,Cancelled,988.12
L9.2,2023-12-12,Completed,2783.76
L9.3,2024-04-07,Completed,3711.68
L9.4,2024-01-15,Completed,2373.57
L9.5,2024-04-01,Completed,62.25
L9.6,2024-07-10,Cancelled,41.5
L9.7,2024-06-06,Completed,1391.88
L9.8,2024-03-27,Cancelled,5068.98
L9.9,2024-07-10,Completed,3247.72
M1.1,2023-10-20,Completed,20.75
M1.2,2023-12-25,Completed,5068.98
M1.3,2023-11-19,Completed,83
M1.4,2024-04-05,Completed,7603.47
M1.5,2024-06-21,Completed,6329.52
M1.6,2023-12-25,Completed,5913.81
M1.7,2024-01-09,Cancelled,1235.15
M1.8,2024-01-13,Completed,1976.24
M1.9,2024-05-31,Completed,8448.3
M2.1,2023-10-21,Completed,7120.71
M2.2,2024-09-18,Cancelled,1976.24
M2.3,2023-10-16,Cancelled,7911.9
M2.4,2023-11-02,Cancelled,2319.8
M2.5,2024-07-31,Cancelled,2319.8
M2.6,2024-01-30,Completed,2534.49
M2.7,2024-04-25,Completed,2319.8
M2.8,2023-10-01,Completed,7120.71
M2.9,2024-05-05,Completed,5913.81
M3.1,2024-09-22,Completed,145.25
M3.2,2024-04-16,Completed,791.19
M3.3,2023-10-23,Completed,927.92
M3.4,2024-08-07,Completed,1482.18
M3.5,2024-09-09,Cancelled,1976.24
M3.6,2023-12-30,Cancelled,2534.49
M3.7,2023-11-19,Completed,1391.88
M3.8,2024-01-07,Completed,1391.88
M3.9,2024-08-02,Completed,6329.52
M4.1,2023-10-02,Cancelled,3379.32
M4.2,2023-12-15,Completed,20.75
M4.3,2024-06-18,Cancelled,1976.24
M4.4,2024-01-04,Cancelled,3379.32
M4.5,2024-04-02,Cancelled,2319.8
M4.6,2024-01-30,Cancelled,1582.38
M4.7,2023-10-12,Completed,6329.52
M4.8,2024-03-31,Completed,3955.95
M4.9,2024-09-13,Completed,41.5
M5.1,2024-04-01,Completed,494.06
M5.2,2024-06-01,Completed,844.83
M5.3,2024-03-07,Completed,4747.14
M5.4,2024-03-14,Completed,4747.14
M5.5,2024-04-14,Completed,2534.49
M5.6,2023-10-30,Completed,4747.14
M5.7,2024-02-02,Completed,4747.14
M5.8,2024-05-26,Completed,1855.84
M5.9,2024-04-29,Cancelled,844.83
M6.1,2023-11-11,Completed,20.75
M6.2,2024-01-27,Cancelled,20.75
M6.3,2024-02-28,Completed,103.75
M6.4,2024-07-18,Cancelled,20.75
M6.5,2024-04-21,Completed,5068.98
M6.6,2023-10-28,Cancelled,2534.49
M6.7,2024-03-14,Completed,2223.27
M6.8,2024-09-11,Completed,2319.8
M6.9,2024-04-06,Cancelled,7120.71
M7.1,2024-09-08,Completed,62.25
M7.2,2024-02-09,Completed,5068.98
M7.3,2024-03-17,Completed,844.83
M7.4,2024-01-07,Cancelled,103.75
M7.5,2024-01-16,Cancelled,5538.33
M7.6,2024-03-02,Completed,3955.95
M7.7,2024-04-19,Cancelled,3711.68
M7.8,2024-08-12,Completed,741.09
M7.9,2023-12-03,Cancelled,6329.52
M8.1,2024-01-18,Completed,166
M8.2,2024-02-11,Completed,83
M8.3,2024-03-24,Completed,1235.15
M8.4,2024-01-10,Cancelled,166
M8.5,2024-02-24,Cancelled,3379.32
M8.6,2024-01-20,Cancelled,494.06
M8.7,2024-02-14,Completed,494.06
M8.8,2023-11-29,Completed,1582.38
M8.9,2024-02-18,Completed,1482.18
M9.1,2024-08-22,Cancelled,1391.88
M9.2,2024-06-17,Completed,7603.47
M9.3,2024-07-20,Completed,7603.47
M9.4,2024-08-15,Cancelled,1482.18
M9.5,2023-10-21,Completed,166
M9.6,2024-01-27,Completed,2319.8
M9.7,2024-09-18,Completed,2319.8
M9.8,2024-07-31,Completed,5068.98
M9.9,2023-12-07,Cancelled,7603.47
N1.1,2023-10-04,Completed,2319.8
N1.2,2023-10-26,Completed,124.5
N1.3,2024-08-08,Completed,186.75
N1.4,2024-02-22,Cancelled,1729.21
N1.5,2023-12-03,Completed,7911.9
N1.6,2023-11-29,Completed,988.12
N1.7,2024-05-20,Completed,2470.3
N1.8,2024-03-05,Cancelled,4639.6
N1.9,2024-01-20,Completed,3711.68
N2.1,2024-09-21,Completed,3247.72
N2.2,2023-11-12,Completed,2373.57
N2.3,2024-01-29,Cancelled,844.83
N2.4,2024-09-17,Completed,1729.21
N2.5,2023-12-27,Completed,7120.71
N2.6,2024-08-01,Completed,7911.9
N2.7,2024-03-15,Cancelled,6758.64
N2.8,2024-06-07,Completed,4224.15
N2.9,2024-07-23,Completed,1235.15
N3.1,2024-09-01,Completed,7603.47
N3.2,2024-09-07,Completed,5068.98
N3.3,2023-10-05,Completed,4175.64
N3.4,2024-02-20,Completed,166
N3.5,2023-10-11,Completed,1482.18
N3.6,2024-03-26,Completed,166
N3.7,2024-08-11,Completed,1689.66
N3.8,2024-02-17,Completed,791.19
N3.9,2023-10-07,Cancelled,3247.72
N4.1,2024-02-05,Completed,166
N4.2,2024-05-25,Cancelled,20.75
N4.3,2024-09-23,Completed,4639.6
N4.4,2024-04-16,Cancelled,3711.68
N4.5,2023-11-22,Completed,2783.76
N4.6,2024-01-17,Cancelled,103.75
N4.7,2024-07-04,Cancelled,2373.57
N4.8,2024-06-16,Completed,1976.24
N4.9,2023-12-31,Completed,791.19
N5.1,2024-06-30,Completed,4639.6
N5.2,2024-07-18,Completed,1689.66
