customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-on_total,order_id
1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,0,Y8
1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,2024-04-10,Overnight,45.67,Y9
1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-18,Standard,33.58,Z1
1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-09-15,Overnight,121.35,Z2
1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,60.11,Z3
1217,43,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-02-09,Express,45.61,Z4
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,0,Z5
1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,35.86,Z6
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,112.77,Z7
1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-29,Overnight,39.54,Z8
1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2024-03-13,Standard,64.55,Z9
1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,56.39,A1.1
1222,32,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-08-13,Standard,71.08,A1.2
1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-03-08,Standard,0,A1.3
1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,30.03,A1.4
1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,103.02,A1.5
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-05-25,Overnight,38.07,A1.6
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-18,Express,0,A1.7
1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-10,Overnight,70.87,A1.8
1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2023-10-18,Express,25.66,A1.9
1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-11,Overnight,0,A2.1
1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,12.25,A2.2
1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-05-27,Standard,32.58,A2.3
1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-23,Overnight,24.63,A2.4
1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-22,Express,37.79,A2.5
1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-14,Standard,16.2,A2.6
1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-09-01,Overnight,20.42,A2.7
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-03-12,Express,84.41,A2.8
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-04-06,Standard,117.41,A2.9
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,33.26,A3.1
1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-05,Overnight,38.51,A3.2
1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-02-07,Standard,66.81,A3.3
1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-05-23,Express,0,A3.4
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,66.63,A3.5
1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-07-24,Overnight,0,A3.6
1246,61,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-01-05,Standard,0,A3.7
1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2023-10-18,Overnight,0,A3.8
1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-05-25,Overnight,42.34,A3.9
1248,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2023-11-04,Overnight,0,A4.1
1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-02-15,Express,81.47,A4.2
1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-04-07,Standard,54.16,A4.3
1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2023-10-14,Standard,49.01,A4.4
1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-08-26,Overnight,41.67,A4.5
1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,75.04,A4.6
1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,27.99,A4.7
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-12-27,Express,79.98,A4.8
1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,0,A4.9
1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,75.85,A5.1
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-12,Overnight,5.37,A5.2
1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,75.25,A5.3
1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-06-28,Standard,92.17,A5.4
1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,84.68,A5.5
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,94.38,A5.6
1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,26.35,A5.7
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,121.05,A5.8
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,54.86,A5.9
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,0,A6.1
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,0,A6.2
1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,7.28,A6.3
1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-11-09,Overnight,46.57,A6.4
1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-26,Express,0,A6.5
1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-09-21,Standard,67.15,A6.6
1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,2024-06-04,Standard,0,A6.7
1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-01-12,Overnight,0,A6.8
1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,0,A6.9
1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,0,A7.1
1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,14.76,A7.2
1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-07-31,Overnight,96.66,A7.3
1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,0,A7.4
1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-19,Express,24.46,A7.5
1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-11,Overnight,40.76,A7.6
1276,30,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-03-04,Standard,112.19,A7.7
1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-13,Standard,36.6,A7.8
1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-03-08,Express,84.33,A7.9
1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,38.42,A8.1
1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2023-10-08,Standard,23.78,A8.2
1278,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-11-24,Overnight,39.99,A8.3
1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-05,Standard,39.33,A8.4
1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-08-05,Standard,43.26,A8.5
1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-26,Overnight,23.94,A8.6
1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-08-21,Standard,0,A8.7
1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-05-05,Express,102.23,A8.8
1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-20,Express,82.32,A8.9
1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-08,Express,46.24,A9.1
1286,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-07-12,Standard,123.65,A9.2
1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,0,A9.3
1287,52,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-03-21,Standard,0,A9.4
1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-05-01,Overnight,0,A9.5
1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,80.21,A9.6
1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-03-20,Express,8.99,A9.7
1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-01-08,Standard,63.37,A9.8
1292,56,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-11-18,Overnight,105.63,A9.9
1292,56,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-03-31,Express,21.98,B1.1
1292,56,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-06-29,Express,47.2,B1.2
1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-10-30,Express,57.53,B1.3
1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-03-06,Standard,16.04,B1.4
1295,19,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-08-07,Overnight,0,B1.5
1296,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2023-10-18,Express,0,B1.6
1296,60,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-12-23,Standard,19.74,B1.7
1298,34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-03,Express,76.31,B1.8
1299,59,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2023-11-28,Overnight,53.4,B1.9
1300,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-04-19,Overnight,86.54,B2.1
1301,71,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-03-24,Standard,85.84,B2.2
1301,71,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-08-01,Standard,30.63,B2.3
1302,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-08-31,Express,95.51,B2.4
1303,34,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-06-21,Express,31.39,B2.5
1303,34,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-06-24,Express,64.27,B2.6
1304,23,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-24,Express,0,B2.7
1305,24,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-08,Overnight,78.2,B2.8
1305,24,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-06-13,Standard,29.83,B2.9
1306,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2023-10-06,Overnight,30.16,B3.1
1306,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-01-28,Express,53.16,B3.2
1307,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-03-18,Standard,82.51,B3.3
1307,50,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2024-05-25,Express,26.92,B3.4
1308,30,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-07,Standard,41.62,B3.5
1309,40,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-04-07,Overnight,59.35,B3.6
1309,40,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-08-24,Overnight,118.06,B3.7
1310,77,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-11-26,Overnight,55.81,B3.8
1310,77,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-08-23,Standard,0,B3.9
1311,23,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-08-30,Express,100.29,B4.1
1312,53,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,2024-06-13,Express,118.23,B4.2
1313,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-01-07,Express,31.97,B4.3
1313,51,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-06-20,Express,40.54,B4.4
1314,30,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2023-12-09,Overnight,27.93,B4.5
1314,30,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3247.72,463.96,7,2024-09-07,Express,0,B4.6
1315,48,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-03-17,Express,0,B4.7
1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-05-29,Express,47.9,B4.8
1315,48,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-06-08,Overnight,0,B4.9
1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-06-25,Overnight,0,B5.1
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-05-11,Overnight,0,B5.2
1316,52,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-05-31,Overnight,38.84,B5.3
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-09-05,Standard,0,B5.4
1317,23,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-05-09,Overnight,47.8,B5.5
1317,23,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,2024-05-21,Overnight,38.68,B5.6
1318,20,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-11-19,Standard,0,B5.7
1320,60,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2023-11-21,Standard,16.4,B5.8
1321,28,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2023-12-09,Overnight,39.25,B5.9
1321,28,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-03-23,Standard,100.79,B6.1
1324,34,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-14,Overnight,0,B6.2
1326,25,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-11,Standard,0,B6.3
1327,80,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,2023-12-07,Standard,0,B6.4
1327,80,Male,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-02,Overnight,46.1,B6.5
1327,80,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,494.06,247.03,2,2024-09-20,Standard,112.83,B6.6
1328,29,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-05-16,Overnight,0,B6.7
1329,65,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-03-04,Standard,20.49,B6.8
1331,25,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-06-21,Overnight,76.41,B6.9
1333,61,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-04-10,Standard,0,B7.1
1333,61,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-06-19,Standard,0,B7.2
1333,61,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-08-01,Standard,94.43,B7.3
1335,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-13,Overnight,43.54,B7.4
1335,34,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-07-04,Standard,111.61,B7.5
1335,34,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-10,Standard,0,B7.6
1337,41,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2023-12-02,Overnight,52.95,B7.7
1337,41,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2023-12-30,Overnight,20.32,B7.8
1340,49,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-07-07,Express,61.57,B7.9
1340,49,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-08-22,Overnight,0,B8.1
1341,53,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2023-11-21,Overnight,20.09,B8.2
1342,36,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-10-12,Standard,0,B8.3
1342,36,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2023-10-21,Overnight,53.68,B8.4
1342,36,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-01-11,Overnight,54.83,B8.5
1342,36,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,6329.52,791.19,8,2024-08-05,Overnight,28.73,B8.6
1344,67,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,2023-11-04,Express,30.62,B8.7
1347,72,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-04-16,Express,0,B8.8
1347,72,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-07-16,Express,0,B8.9
1348,20,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2023-10-13,Express,74.16,B9.1
1348,20,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-11-28,Overnight,75.24,B9.2
1348,20,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-01-28,Express,7.33,B9.3
1349,53,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2023-10-01,Standard,81.26,B9.4
1350,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-09-11,Standard,0,B9.5
1351,34,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2024-03-01,Standard,6.96,B9.6
1352,19,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2023-09-29,Overnight,45.21,B9.7
1352,19,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,2023-10-13,Overnight,46.27,B9.8
1352,19,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-07-30,Express,96.71,B9.9
1352,19,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-07,Express,0,C1.1
1353,60,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2023-09-25,Standard,63.53,C1.2
1353,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,844.83,844.83,1,2023-11-29,Overnight,97.7,C1.3
1353,60,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-04-24,Overnight,60.59,C1.4
1354,21,Male,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-02-25,Overnight,56.83,C1.5
1355,30,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-08-12,Express,108.13,C1.6
1355,30,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2024-09-15,Overnight,65.14,C1.7
1356,24,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-07-02,Standard,51.48,C1.8
1357,30,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-09-05,Overnight,0,C1.9
1358,71,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2024-05-03,Express,32.67,C2.1
1359,42,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,2023-09-26,Express,47.68,C2.2
1359,42,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,207.5,20.75,10,2023-09-30,Express,68.32,C2.3
1359,42,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,2024-05-18,Standard,45.03,C2.4
1362,61,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-01,Standard,41.47,C2.5
1363,68,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-04-12,Express,15.89,C2.6
1364,29,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-06-13,Express,0,C2.7
1364,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-08-04,Express,0,C2.8
1365,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-03-09,Overnight,0,C2.9
1368,71,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,1855.84,463.96,4,2024-03-07,Standard,28.23,C3.1
1368,71,Female,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-05-15,Standard,29.47,C3.2
1368,71,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-06-05,Standard,41.43,C3.3
1369,21,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2023-12-18,Express,0,C3.4
1372,36,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-06-10,Express,23.5,C3.5
1372,36,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-08-04,Overnight,21.87,C3.6
1374,44,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-03-27,Overnight,18.05,C3.7
1374,44,Female,No,Smartphone,SKU1001,5,Completed,Paypal,166,20.75,8,2024-05-22,Express,0,C3.8
1375,45,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-09-22,Express,84.06,C3.9
1378,69,Male,No,Smartphone,SKU1001,5,Completed,Paypal,166,20.75,8,2024-05-02,Express,49,C4.1
1378,69,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-07-21,Express,70.44,C4.2
1379,69,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-10-11,Standard,54.56,C4.3
1381,34,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-12-06,Standard,0,C4.4
1381,34,Female,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-01-09,Standard,0,C4.5
1382,62,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2024-02-04,Standard,47.13,C4.6
1383,73,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-07-26,Overnight,0,C4.7
1385,27,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-03-28,Overnight,29.62,C4.8
1387,68,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-06-17,Express,131.11,C4.9
1388,34,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-03-15,Overnight,117.86,C5.1
1389,22,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2023-09-30,Overnight,0,C5.2
1389,22,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-07-25,Express,0,C5.3
1389,22,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-09-07,Express,49.96,C5.4
1390,77,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,41.5,20.75,2,2023-11-03,Overnight,0,C5.5
1390,77,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2023-12-30,Overnight,78.25,C5.6
1393,37,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,2024-01-05,Standard,39.44,C5.7
